data,sessao_tipo,colegiado,colegiado_desc,sessao_id,sessao_numero,sessao_ano,sessao_data_inicio,sessao_data_fim,sessao_hora_inicio,sessao_tipo,sessao_obs,inc_cadeia,inc_classe,inc_numero,inc_idInformacaoPautaProcesso,inc_materiaRelevante,inc_ministroVista,inc_relator,inc_repercussaoGeral,inc_situacaoProcessoSessao
21/09/2023,E,TP,Plenário,72353,30,2023,2023-09-21,,14:00,E,,,RE,1017365,154062,N,,EDSON FACHIN,S,S
27/09/2023,O,TP,Plenário,72453,29,2023,2023-09-27,,14:00,O,,,RE,1017365,154062,N,,EDSON FACHIN,S,J
03/10/2023,E,TP,Plenário,72534,31,2023,2023-10-03,,14:00,E,,,ADPF,347,95907,N,,MARCO AURÉLIO,,S
04/10/2023,O,TP,Plenário,72535,30,2023,2023-10-04,,14:00,O,,,ADPF,347,95907,N,,MARCO AURÉLIO,,J
04/10/2023,O,TP,Plenário,72535,30,2023,2023-10-04,,14:00,O,,,RE,1282553,162102,N,,ALEXANDRE DE MORAES,S,J
04/10/2023,O,TP,Plenário,72535,30,2023,2023-10-04,,14:00,O,,,RE,842844,155327,N,,LUIZ FUX,S,S
05/10/2023,E,TP,Plenário,72536,32,2023,2023-10-05,,14:00,E,"A primeira parte será uma Sessão Especial em comemoração aos 
35 anos da Constituição Federal de 1988.",,RE,842844,155327,N,,LUIZ FUX,S,J
17/10/2023,O,1T,Primeira Turma,72576,6,2023,2023-10-17,,14:30,O,,,MS,31872,166970,N,,MARCO AURÉLIO,,J
17/10/2023,O,1T,Primeira Turma,72576,6,2023,2023-10-17,,14:30,O,,AG.REG. NA RECLAMAÇÃO,Rcl,57922,167450,N,,CRISTIANO ZANIN,,J
17/10/2023,O,2T,Segunda Turma,72617,11,2023,2023-10-17,,14:30,O,,,HC,215102,167190,N,,DIAS TOFFOLI,,J
17/10/2023,O,2T,Segunda Turma,72617,11,2023,2023-10-17,,14:30,O,,AG.REG. NA RECLAMAÇÃO,Rcl,53688,167092,N,,RICARDO LEWANDOWSKI,,J
18/10/2023,O,TP,Plenário,72554,31,2023,2023-10-18,,14:00,O,"ARE 1.309.642 - Inclusão do processo em calendário exclusivamente para leitura do relatório e realização das sustentações orais, com posterior agendamento de sessão para o início da votação e julgamento.",,ARE,1309642,167332,N,,LUÍS ROBERTO BARROSO,S,S
18/10/2023,O,TP,Plenário,72554,31,2023,2023-10-18,,14:00,O,"ARE 1.309.642 - Inclusão do processo em calendário exclusivamente para leitura do relatório e realização das sustentações orais, com posterior agendamento de sessão para o início da votação e julgamento.",,ADPF,1013,167337,N,,FLÁVIO DINO,,J
19/10/2023,E,TP,Plenário,72555,33,2023,2023-10-19,,14:00,E,,,RE,614873,147833,N,,MARCO AURÉLIO,S,J
19/10/2023,E,TP,Plenário,72555,33,2023,2023-10-19,,14:00,E,,,RE,766304,124668,N,,MARCO AURÉLIO,S,S
19/10/2023,E,TP,Plenário,72555,33,2023,2023-10-19,,14:00,E,,,ADI,6609,163102,N,,RICARDO LEWANDOWSKI,,J
19/10/2023,E,TP,Plenário,72555,33,2023,2023-10-19,,14:00,E,,,RE,1279765,162003,N,,ALEXANDRE DE MORAES,S,J
19/10/2023,E,TP,Plenário,72555,33,2023,2023-10-19,,14:00,E,,,PSV,139,155345,N,,MINISTRO PRESIDENTE,,J
19/10/2023,E,TP,Plenário,72555,33,2023,2023-10-19,,14:00,E,,,RE,922144,152862,N,,FLÁVIO DINO,S,J
19/10/2023,E,TP,Plenário,72555,33,2023,2023-10-19,,14:00,E,,EMB.DECL. NA AÇÃO DIRETA DE INCONSTITUCIONALIDADE,ADI,1183,163084,N,,NUNES MARQUES,,J
25/10/2023,O,TP,Plenário,72556,32,2023,2023-10-25,,14:00,O,,,RE,860631,155302,N,,LUIZ FUX,S,S
26/10/2023,E,TP,Plenário,72557,34,2023,2023-10-26,,14:00,E,,,RE,860631,155302,N,,LUIZ FUX,S,J
26/10/2023,E,TP,Plenário,72557,34,2023,2023-10-26,,14:00,E,,,RE,1167478,155335,N,,LUIZ FUX,S,S
07/11/2023,O,1T,Primeira Turma,72854,7,2023,2023-11-07,,14:30,O,,AG.REG. NO HABEAS CORPUS,HC,233147,167650,N,,ALEXANDRE DE MORAES,,J
07/11/2023,O,1T,Primeira Turma,72854,7,2023,2023-11-07,,14:30,O,,AG.REG. NA RECLAMAÇÃO,Rcl,58228,167590,N,,LUIZ FUX,,J
07/11/2023,O,1T,Primeira Turma,72854,7,2023,2023-11-07,,14:30,O,,AG.REG. NO RECURSO EXTRAORDINÁRIO COM AGRAVO,ARE,1453161,,,,ALEXANDRE DE MORAES,,S
08/11/2023,O,TP,Plenário,72775,33,2023,2023-11-08,,14:00,O,"ADO 20 - Inclusão do processo em calendário exclusivamente para leitura do relatório e realização das sustentações orais, com posterior agendamento de sessão para o início da votação e julgamento.",,RE,1167478,155335,N,,LUIZ FUX,S,J
08/11/2023,O,TP,Plenário,72775,33,2023,2023-11-08,,14:00,O,"ADO 20 - Inclusão do processo em calendário exclusivamente para leitura do relatório e realização das sustentações orais, com posterior agendamento de sessão para o início da votação e julgamento.",,ADO,20,156694,N,,MARCO AURÉLIO,,S
09/11/2023,E,TP,Plenário,72776,35,2023,2023-11-09,,14:00,E,,,ADI,5090,146497,N,MIN. CRISTIANO ZANIN,LUÍS ROBERTO BARROSO,,S
09/11/2023,E,TP,Plenário,72776,35,2023,2023-11-09,,14:00,E,,,RE,586068,149713,N,,ROSA WEBER,S,J
09/11/2023,E,TP,Plenário,72776,35,2023,2023-11-09,,14:00,E,,SEGUNDOS EMB.DECL. NO RECURSO EXTRAORDINÁRIO,RE,635546,165803,N,,LUÍS ROBERTO BARROSO,S,J
09/11/2023,E,TP,Plenário,72776,35,2023,2023-11-09,,14:00,E,,EMB.DECL. NO RECURSO EXTRAORDINÁRIO,RE,635546,165802,N,,LUÍS ROBERTO BARROSO,S,J
16/11/2023,E,TP,Plenário,72777,36,2023,2023-11-16,,14:00,E,,SEGUNDOS EMB.DECL. NO RECURSO EXTRAORDINÁRIO,RE,949297,167491,N,,LUÍS ROBERTO BARROSO,S,S
16/11/2023,E,TP,Plenário,72777,36,2023,2023-11-16,,14:00,E,,QUARTOS EMB.DECL. NO RECURSO EXTRAORDINÁRIO,RE,949297,167493,N,,LUÍS ROBERTO BARROSO,S,S
16/11/2023,E,TP,Plenário,72777,36,2023,2023-11-16,,14:00,E,,EMB.DECL. NO RECURSO EXTRAORDINÁRIO,RE,949297,167490,N,,LUÍS ROBERTO BARROSO,S,S
16/11/2023,E,TP,Plenário,72777,36,2023,2023-11-16,,14:00,E,,EMB.DECL. NO RECURSO EXTRAORDINÁRIO,RE,955227,167494,N,,LUÍS ROBERTO BARROSO,S,S
16/11/2023,E,TP,Plenário,72777,36,2023,2023-11-16,,14:00,E,,TERCEIROS EMB.DECL. NO RECURSO EXTRAORDINÁRIO,RE,949297,167492,N,,LUÍS ROBERTO BARROSO,S,S
16/11/2023,E,TP,Plenário,72777,36,2023,2023-11-16,,14:00,E,,SEGUNDOS EMB.DECL. NO RECURSO EXTRAORDINÁRIO,RE,955227,167495,N,,LUÍS ROBERTO BARROSO,S,S
22/11/2023,O,TP,Plenário,72778,34,2023,2023-11-22,,14:00,O,"ADPF 973 - Inclusão do processo em calendário exclusivamente para leitura do relatório e realização das sustentações orais, com posterior agendamento de sessão para o início da votação e julgamento.",,ADPF,973,167630,N,,LUIZ FUX,,S
23/11/2023,E,TP,Plenário,72779,37,2023,2023-11-23,,14:00,E,"ADPF 973 - Inclusão do processo em calendário exclusivamente para leitura do relatório e realização das sustentações orais, com posterior agendamento de sessão para o início da votação e julgamento.",,ADI,7070,164722,N,,ALEXANDRE DE MORAES,,S
23/11/2023,E,TP,Plenário,72779,37,2023,2023-11-23,,14:00,E,"ADPF 973 - Inclusão do processo em calendário exclusivamente para leitura do relatório e realização das sustentações orais, com posterior agendamento de sessão para o início da votação e julgamento.",,ADPF,973,167630,N,,LUIZ FUX,,S
23/11/2023,E,TP,Plenário,72779,37,2023,2023-11-23,,14:00,E,"ADPF 973 - Inclusão do processo em calendário exclusivamente para leitura do relatório e realização das sustentações orais, com posterior agendamento de sessão para o início da votação e julgamento.",,ADI,7066,164723,N,,ALEXANDRE DE MORAES,,S
23/11/2023,E,TP,Plenário,72779,37,2023,2023-11-23,,14:00,E,"ADPF 973 - Inclusão do processo em calendário exclusivamente para leitura do relatório e realização das sustentações orais, com posterior agendamento de sessão para o início da votação e julgamento.",,ADI,7078,164703,N,,ALEXANDRE DE MORAES,,S
29/11/2023,O,TP,Plenário,72780,35,2023,2023-11-29,,14:00,O,,,ADI,7070,164722,N,,ALEXANDRE DE MORAES,,J
29/11/2023,O,TP,Plenário,72780,35,2023,2023-11-29,,14:00,O,,,ADI,7078,164703,N,,ALEXANDRE DE MORAES,,J
29/11/2023,O,TP,Plenário,72780,35,2023,2023-11-29,,14:00,O,,,ADI,7066,164723,N,,ALEXANDRE DE MORAES,,J
29/11/2023,O,TP,Plenário,72780,35,2023,2023-11-29,,14:00,O,,SEGUNDOS EMB.DECL. NOS TERCEIROS EMB.DECL. NO RECURSO EXTRAORDINÁRIO,RE,958252,167270,N,,LUIZ FUX,S,J
29/11/2023,O,TP,Plenário,72780,35,2023,2023-11-29,,14:00,O,,,RE,1075412,146313,N,,MARCO AURÉLIO,S,J
29/11/2023,O,TP,Plenário,72780,35,2023,2023-11-29,,14:00,O,,,ADI,3952,12341,N,,JOAQUIM BARBOSA,,J
30/11/2023,E,TP,Plenário,72781,38,2023,2023-11-30,,14:00,E,,,RE,886131,167350,N,,LUÍS ROBERTO BARROSO,S,J
30/11/2023,E,TP,Plenário,72781,38,2023,2023-11-30,,14:00,E,,EMB.DECL. NO RECURSO EXTRAORDINÁRIO,RE,1116949,166697,N,,EDSON FACHIN,S,J
30/11/2023,E,TP,Plenário,72781,38,2023,2023-11-30,,14:00,E,,EMB.DECL. NO RECURSO EXTRAORDINÁRIO COM AGRAVO,ARE,766618,165287,N,,LUÍS ROBERTO BARROSO,,J
05/12/2023,O,1T,Primeira Turma,73354,8,2023,2023-12-05,,14:30,O,,,Rcl,60347,167770,N,,ALEXANDRE DE MORAES,,J
05/12/2023,O,1T,Primeira Turma,73354,8,2023,2023-12-05,,14:30,O,,,Rcl,64018,168070,N,,ALEXANDRE DE MORAES,,J
05/12/2023,O,1T,Primeira Turma,73354,8,2023,2023-12-05,,14:30,O,,,Ext,1802,167970,N,,CÁRMEN LÚCIA,,J
06/12/2023,O,TP,Plenário,73274,36,2023,2023-12-06,,14:00,O,,,ADI,7331,165982,N,MIN. NUNES MARQUES,RICARDO LEWANDOWSKI,,S
06/12/2023,O,TP,Plenário,73274,36,2023,2023-12-06,,14:00,O,,,ADPF,743,168212,N,,ANDRÉ MENDONÇA,,S
06/12/2023,O,TP,Plenário,73274,36,2023,2023-12-06,,14:00,O,,,ADPF,746,168213,N,,ANDRÉ MENDONÇA,,S
06/12/2023,O,TP,Plenário,73274,36,2023,2023-12-06,,14:00,O,,,ADPF,857,168211,N,,ANDRÉ MENDONÇA,,S
07/12/2023,E,TP,Plenário,73275,39,2023,2023-12-07,,14:00,E,,,ADPF,743,168212,N,,ANDRÉ MENDONÇA,,S
07/12/2023,E,TP,Plenário,73275,39,2023,2023-12-07,,14:00,E,,,ADPF,746,168213,N,,ANDRÉ MENDONÇA,,S
07/12/2023,E,TP,Plenário,73275,39,2023,2023-12-07,,14:00,E,,,ADPF,857,168211,N,,ANDRÉ MENDONÇA,,S
07/12/2023,E,TP,Plenário,73275,39,2023,2023-12-07,,14:00,E,,,ADO,63,168210,N,,ANDRÉ MENDONÇA,,S
12/12/2023,O,2T,Segunda Turma,73055,12,2023,2023-12-12,,14:30,O,,AG.REG. NOS EMB.DECL. NO RECURSO EXTRAORDINÁRIO COM AGRAVO,ARE,1367995,168190,N,,RICARDO LEWANDOWSKI,,J
13/12/2023,O,TP,Plenário,73276,37,2023,2023-12-13,,14:00,O,,,RE,1355208,168010,N,,CÁRMEN LÚCIA,S,S
13/12/2023,O,TP,Plenário,73276,37,2023,2023-12-13,,14:00,O,,,ADO,20,156694,N,,MARCO AURÉLIO,,S
14/12/2023,E,TP,Plenário,73277,40,2023,2023-12-14,,14:00,E,,,ADO,20,156694,N,,MARCO AURÉLIO,,J
14/12/2023,E,TP,Plenário,73277,40,2023,2023-12-14,,14:00,E,,,ADI,6931,161764,N,,ALEXANDRE DE MORAES,,S
14/12/2023,E,TP,Plenário,73277,40,2023,2023-12-14,,14:00,E,,,ADI,6921,161763,N,,ALEXANDRE DE MORAES,,S
19/12/2023,E,TP,Plenário,73278,41,2023,2023-12-19,,11:00,E,Sessão de Encerramento do Ano Judiciário de 2023.,,RE,1355208,168010,N,,CÁRMEN LÚCIA,S,J
02/02/2022,O,TP,Plenário,58391,1,2022,2022-02-02,,14:00,O,A Sessão será realizada por videoconferência.,EMB.DECL. NA MEDIDA CAUTELAR NA ARGUIÇÃO DE DESCUMPRIMENTO DE PRECEITO FUNDAMENTAL,ADPF,635,160782,N,,EDSON FACHIN,,S
03/02/2022,E,TP,Plenário,58392,1,2022,2022-02-03,,14:00,E,A Sessão será realizada por videoconferência.,EMB.DECL. NA MEDIDA CAUTELAR NA ARGUIÇÃO DE DESCUMPRIMENTO DE PRECEITO FUNDAMENTAL,ADPF,635,160782,N,,EDSON FACHIN,,J
03/02/2022,E,TP,Plenário,58392,1,2022,2022-02-03,,14:00,E,A Sessão será realizada por videoconferência.,REFERENDO NA MEDIDA CAUTELAR NA AÇÃO DIRETA DE INCONSTITUCIONALIDADE,ADI,7021,161862,N,,LUÍS ROBERTO BARROSO,,S
08/02/2022,O,1T,Primeira Turma,58311,1,2022,2022-02-08,,14:00,O,,AG.REG. NO RECURSO EXTRAORDINÁRIO,RE,1339781,161742,N,,ALEXANDRE DE MORAES,,J
08/02/2022,O,1T,Primeira Turma,58311,1,2022,2022-02-08,,14:00,O,,AG.REG. NA RECLAMAÇÃO,Rcl,49821,161582,N,,CÁRMEN LÚCIA,,J
08/02/2022,O,1T,Primeira Turma,58311,1,2022,2022-02-08,,14:00,O,,AG.REG. NA RECLAMAÇÃO,Rcl,47843,160904,N,,CÁRMEN LÚCIA,,J
08/02/2022,O,1T,Primeira Turma,58311,1,2022,2022-02-08,,14:00,O,,AG.REG. NA RECLAMAÇÃO,Rcl,47586,161567,N,,ROSA WEBER,,J
08/02/2022,O,1T,Primeira Turma,58311,1,2022,2022-02-08,,14:00,O,,AG.REG. NO RECURSO EXTRAORDINÁRIO,RE,1329304,160723,N,,ROSA WEBER,,J
08/02/2022,O,2T,Segunda Turma,58371,33,2021,2022-02-08,,14:00,O,,,HC,205201,161142,N,,GILMAR MENDES,,J
09/02/2022,O,TP,Plenário,58393,2,2022,2022-02-09,,14:00,O,A Sessão será realizada por videoconferência.,REFERENDO NA MEDIDA CAUTELAR NA AÇÃO DIRETA DE INCONSTITUCIONALIDADE,ADI,7021,161862,N,,LUÍS ROBERTO BARROSO,,J
10/02/2022,E,TP,Plenário,58394,2,2022,2022-02-10,,14:00,E,A Sessão será realizada por videoconferência.,,ADI,6281,152054,N,,LUIZ FUX,,S
16/02/2022,O,TP,Plenário,58395,3,2022,2022-02-16,,14:00,O,A Sessão será realizada por videoconferência.,,ADI,6281,152054,N,,LUIZ FUX,,S
17/02/2022,E,TP,Plenário,58396,3,2022,2022-02-17,,14:00,E,A Sessão será realizada por videoconferência.,,ADI,6281,152054,N,,LUIZ FUX,,J
22/02/2022,O,1T,Primeira Turma,58430,2,2022,2022-02-22,,14:00,O,,AG.REG. NO RECURSO EXTRAORDINÁRIO COM AGRAVO,ARE,1276652,,,,ROSA WEBER,,S
22/02/2022,O,1T,Primeira Turma,58430,2,2022,2022-02-22,,14:00,O,,AG.REG. NO RECURSO EXTRAORDINÁRIO COM AGRAVO,ARE,1337278,160906,N,,CÁRMEN LÚCIA,,J
22/02/2022,O,1T,Primeira Turma,58430,2,2022,2022-02-22,,14:00,O,,AG.REG. EM MANDADO DE SEGURANÇA,MS,36810,160424,N,,DIAS TOFFOLI,,J
22/02/2022,O,1T,Primeira Turma,58430,2,2022,2022-02-22,,14:00,O,,AG.REG. NA RECLAMAÇÃO,Rcl,47618,,,,DIAS TOFFOLI,,S
22/02/2022,O,2T,Segunda Turma,58571,2,2022,2022-02-22,,14:00,O,,,HC,199180,161143,N,,GILMAR MENDES,,J
22/02/2022,O,2T,Segunda Turma,58571,2,2022,2022-02-22,,14:00,O,,,RHC,206846,161042,N,,GILMAR MENDES,,J
22/02/2022,O,2T,Segunda Turma,58571,2,2022,2022-02-22,,14:00,O,,,HC,205000,161408,N,,NUNES MARQUES,,J
23/02/2022,O,TP,Plenário,58397,4,2022,2022-02-23,,14:00,O,"A Sessão será realizada por videoconferência.


",MEDIDA CAUTELAR NA AÇÃO DIRETA DE INCONSTITUCIONALIDADE,ADI,7058,162363,N,,ANDRÉ MENDONÇA,,S
24/02/2022,E,TP,Plenário,58398,4,2022,2022-02-24,,14:00,E,"A Sessão será realizada por videoconferência.

",MEDIDA CAUTELAR NA AÇÃO DIRETA DE INCONSTITUCIONALIDADE,ADI,7058,162363,N,,ANDRÉ MENDONÇA,,S
03/03/2022,E,TP,Plenário,58830,5,2022,2022-03-03,,14:00,E,A Sessão será realizada por videoconferência.,MEDIDA CAUTELAR NA AÇÃO DIRETA DE INCONSTITUCIONALIDADE,ADI,7058,162363,N,,ANDRÉ MENDONÇA,,J
08/03/2022,O,1T,Primeira Turma,58671,3,2022,2022-03-08,,14:00,O,,AG.REG. NA RECLAMAÇÃO,Rcl,46752,162422,N,,LUÍS ROBERTO BARROSO,,J
08/03/2022,O,1T,Primeira Turma,58671,3,2022,2022-03-08,,14:00,O,,,Ext,1682,162602,N,,CÁRMEN LÚCIA,,J
08/03/2022,O,2T,Segunda Turma,58810,3,2022,2022-03-08,,14:00,O,,AG.REG. NO HABEAS CORPUS,HC,196702,161262,N,,EDSON FACHIN,,J
08/03/2022,O,2T,Segunda Turma,58810,3,2022,2022-03-08,,14:00,O,,AG.REG. NO HABEAS CORPUS,HC,185223,161183,N,,EDSON FACHIN,,J
09/03/2022,O,TP,Plenário,58399,5,2022,2022-03-09,,14:00,O,,,ADI,6630,160244,N,,NUNES MARQUES,,J
10/03/2022,E,TP,Plenário,58400,6,2022,2022-03-10,,14:00,E,,,ADI,4980,156729,N,,NUNES MARQUES,,J
16/03/2022,O,TP,Plenário,58401,6,2022,2022-03-16,,14:00,O,,,RE,625263,115089,N,,GILMAR MENDES,S,S
17/03/2022,E,TP,Plenário,58402,7,2022,2022-03-17,,14:00,E,,,RE,625263,115089,N,,GILMAR MENDES,S,J
22/03/2022,O,1T,Primeira Turma,58672,4,2022,2022-03-22,,14:00,O,,,Rcl,49890,162903,N,,DIAS TOFFOLI,,J
22/03/2022,O,1T,Primeira Turma,58672,4,2022,2022-03-22,,14:00,O,,,Rcl,50414,162864,N,,DIAS TOFFOLI,,J
22/03/2022,O,1T,Primeira Turma,58672,4,2022,2022-03-22,,14:00,O,,EMB.DECL. NO AG.REG. NA RECLAMAÇÃO,Rcl,49909,162883,N,,ALEXANDRE DE MORAES,,J
22/03/2022,O,1T,Primeira Turma,58672,4,2022,2022-03-22,,14:00,O,,AG.REG. NA RECLAMAÇÃO,Rcl,50726,162888,N,,ALEXANDRE DE MORAES,,J
22/03/2022,O,1T,Primeira Turma,58672,4,2022,2022-03-22,,14:00,O,,AG.REG. NA RECLAMAÇÃO,Rcl,50866,162889,N,,ALEXANDRE DE MORAES,,J
22/03/2022,O,1T,Primeira Turma,58672,4,2022,2022-03-22,,14:00,O,,AG.REG. NA RECLAMAÇÃO,Rcl,50715,162887,N,,ALEXANDRE DE MORAES,,J
22/03/2022,O,1T,Primeira Turma,58672,4,2022,2022-03-22,,14:00,O,,EMB.DECL. NO AG.REG. NA RECLAMAÇÃO,Rcl,49919,162884,N,,ALEXANDRE DE MORAES,,J
22/03/2022,O,1T,Primeira Turma,58672,4,2022,2022-03-22,,14:00,O,,AG.REG. NA RECLAMAÇÃO,Rcl,50481,162885,N,,ALEXANDRE DE MORAES,,J
22/03/2022,O,1T,Primeira Turma,58672,4,2022,2022-03-22,,14:00,O,,AG.REG. NA RECLAMAÇÃO,Rcl,50907,162890,N,,ALEXANDRE DE MORAES,,J
22/03/2022,O,1T,Primeira Turma,58672,4,2022,2022-03-22,,14:00,O,,AG.REG. NA RECLAMAÇÃO,Rcl,50649,162886,N,,ALEXANDRE DE MORAES,,J
22/03/2022,O,1T,Primeira Turma,58672,4,2022,2022-03-22,,14:00,O,,AG.REG. NA RECLAMAÇÃO,Rcl,50458,162882,N,,ALEXANDRE DE MORAES,,J
22/03/2022,O,2T,Segunda Turma,58930,4,2022,2022-03-22,,14:00,O,,AG.REG. NO RECURSO ORDINÁRIO EM HABEAS CORPUS,RHC,178512,162662,N,,EDSON FACHIN,,J
22/03/2022,O,2T,Segunda Turma,58930,4,2022,2022-03-22,,14:00,O,,AG.REG. NO RECURSO ORDINÁRIO EM HABEAS CORPUS,RHC,181566,161282,N,MIN. ANDRÉ MENDONÇA,EDSON FACHIN,,J
23/03/2022,O,TP,Plenário,58410,7,2022,2022-03-23,,14:00,O,,,ADI,6138,149493,N,,ALEXANDRE DE MORAES,,J
24/03/2022,E,TP,Plenário,58411,8,2022,2022-03-24,,14:00,E,,,ADI,6399,159982,N,MIN. NUNES MARQUES,MARCO AURÉLIO,,S
24/03/2022,E,TP,Plenário,58411,8,2022,2022-03-24,,14:00,E,,,ADI,6403,161822,N,MIN. NUNES MARQUES,MARCO AURÉLIO,,S
24/03/2022,E,TP,Plenário,58411,8,2022,2022-03-24,,14:00,E,,,ADI,6415,158582,N,MIN. NUNES MARQUES,MARCO AURÉLIO,,S
24/03/2022,E,TP,Plenário,58411,8,2022,2022-03-24,,14:00,E,,,ARE,848107,87122,N,,DIAS TOFFOLI,S,S
30/03/2022,O,TP,Plenário,58412,8,2022,2022-03-30,,14:00,O,,,ADPF,760,162587,N,,CÁRMEN LÚCIA,,S
30/03/2022,O,TP,Plenário,58412,8,2022,2022-03-30,,14:00,O,,,ADO,54,162588,N,,CÁRMEN LÚCIA,,S
31/03/2022,E,TP,Plenário,58413,9,2022,2022-03-31,,14:00,E,"

",,ADPF,760,162587,N,,CÁRMEN LÚCIA,,S
31/03/2022,E,TP,Plenário,58413,9,2022,2022-03-31,,14:00,E,"

",,ADO,54,162588,N,,CÁRMEN LÚCIA,,S
05/04/2022,O,1T,Primeira Turma,59050,5,2022,2022-04-05,,14:00,O,,,Ext,1693,162870,N,,ALEXANDRE DE MORAES,,J
05/04/2022,O,1T,Primeira Turma,59050,5,2022,2022-04-05,,14:00,O,,AG.REG. NA RECLAMAÇÃO,Rcl,47660,162942,N,,ROSA WEBER,,J
06/04/2022,O,TP,Plenário,58450,9,2022,2022-04-06,,14:00,O,,,ADPF,760,162587,N,,CÁRMEN LÚCIA,,S
06/04/2022,O,TP,Plenário,58450,9,2022,2022-04-06,,14:00,O,,,ADO,54,162588,N,,CÁRMEN LÚCIA,,S
07/04/2022,E,TP,Plenário,58451,10,2022,2022-04-07,,14:00,E,,,ADPF,651,162589,N,,CÁRMEN LÚCIA,,S
20/04/2022,O,TP,Plenário,58452,10,2022,2022-04-20,,14:00,O,,,AP,1044,162062,N,,ALEXANDRE DE MORAES,,J
26/04/2022,O,1T,Primeira Turma,59170,6,2022,2022-04-26,,14:00,O,,,Rcl,48472,163262,N,,ROSA WEBER,,J
26/04/2022,O,1T,Primeira Turma,59170,6,2022,2022-04-26,,14:00,O,,AG.REG. NA RECLAMAÇÃO,Rcl,49140,163282,N,,ROSA WEBER,,J
26/04/2022,O,1T,Primeira Turma,59170,6,2022,2022-04-26,,14:00,O,,AG.REG. NA RECLAMAÇÃO,Rcl,50839,,,,CÁRMEN LÚCIA,,S
26/04/2022,O,1T,Primeira Turma,59170,6,2022,2022-04-26,,14:00,O,,SEGUNDO AG.REG. NO RECURSO EXTRAORDINÁRIO,RE,1286407,163122,N,,ALEXANDRE DE MORAES,,J
26/04/2022,O,1T,Primeira Turma,59170,6,2022,2022-04-26,,14:00,O,,AG.REG. NA RECLAMAÇÃO,Rcl,47660,162942,N,,ROSA WEBER,,J
27/04/2022,O,TP,Plenário,58453,11,2022,2022-04-27,,14:00,O,"

",,ADPF,651,162589,N,,CÁRMEN LÚCIA,,S
28/04/2022,E,TP,Plenário,58454,11,2022,2022-04-28,,14:00,E,"
",,ADPF,651,162589,N,,CÁRMEN LÚCIA,,J
28/04/2022,E,TP,Plenário,58454,11,2022,2022-04-28,,14:00,E,"
",,ADI,6808,162591,N,,CÁRMEN LÚCIA,,J
03/05/2022,O,2T,Segunda Turma,59470,6,2022,2022-05-03,,14:00,O,,AG.REG. NA PETIÇÃO,Pet,8242,163502,N,,CELSO DE MELLO,,J
03/05/2022,O,2T,Segunda Turma,59470,6,2022,2022-05-03,,14:00,O,,AG.REG. NA PETIÇÃO,Pet,8259,163503,N,,CELSO DE MELLO,,J
03/05/2022,O,2T,Segunda Turma,59470,6,2022,2022-05-03,,14:00,O,,AG.REG. NA PETIÇÃO,Pet,8262,163504,N,,CELSO DE MELLO,,J
03/05/2022,O,2T,Segunda Turma,59470,6,2022,2022-05-03,,14:00,O,,AG.REG. NA PETIÇÃO,Pet,8263,163505,N,,CELSO DE MELLO,,J
03/05/2022,O,2T,Segunda Turma,59470,6,2022,2022-05-03,,14:00,O,,AG.REG. NA PETIÇÃO,Pet,8267,163506,N,,CELSO DE MELLO,,J
03/05/2022,O,2T,Segunda Turma,59470,6,2022,2022-05-03,,14:00,O,,AG.REG. NA PETIÇÃO,Pet,8366,163507,N,,CELSO DE MELLO,,J
03/05/2022,O,2T,Segunda Turma,59470,6,2022,2022-05-03,,14:00,O,,AG.REG. NO HABEAS CORPUS,HC,186658,163423,N,,NUNES MARQUES,,J
04/05/2022,O,TP,Plenário,58404,12,2022,2022-05-04,,14:00,O,,,ADI,6148,162592,N,,CÁRMEN LÚCIA,,S
05/05/2022,E,TP,Plenário,58405,12,2022,2022-05-05,,14:00,E,,,ADI,6148,162592,N,,CÁRMEN LÚCIA,,J
10/05/2022,O,1T,Primeira Turma,59450,7,2022,2022-05-10,,14:00,O,,AG.REG. NOS EMB.DECL. NOS EMB.DECL. NA RECLAMAÇÃO,Rcl,50466,163322,N,,ALEXANDRE DE MORAES,,S
10/05/2022,O,1T,Primeira Turma,59450,7,2022,2022-05-10,,14:00,O,,AG.REG. NOS EMB.DECL. NA RECLAMAÇÃO,Rcl,50679,163323,N,,ALEXANDRE DE MORAES,,S
10/05/2022,O,1T,Primeira Turma,59450,7,2022,2022-05-10,,14:00,O,,AG.REG. NA RECLAMAÇÃO,Rcl,51222,163324,N,,ALEXANDRE DE MORAES,,S
10/05/2022,O,1T,Primeira Turma,59450,7,2022,2022-05-10,,14:00,O,,AG.REG. NA RECLAMAÇÃO,Rcl,51225,163342,N,,ALEXANDRE DE MORAES,,S
11/05/2022,O,TP,Plenário,58406,13,2022,2022-05-11,,14:00,O,,,RE,1348854,161762,N,,ALEXANDRE DE MORAES,S,S
12/05/2022,E,TP,Plenário,58407,12,2022,2022-05-12,,14:00,E,,,RE,1348854,161762,N,,ALEXANDRE DE MORAES,S,J
17/05/2022,O,2T,Segunda Turma,59590,7,2022,2022-05-17,,14:00,O,,AG.REG. NA PETIÇÃO,Pet,7832,160343,N,,EDSON FACHIN,,J
17/05/2022,O,2T,Segunda Turma,59590,7,2022,2022-05-17,,14:00,O,,QUESTÃO DE ORDEM EM MANDADO DE SEGURANÇA,MS,37106,163702,N,,NUNES MARQUES,,J
